version,company_name,industry,market_cap,goal,impact
Previous,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,Banks,34382.27477,03 - Health,-224.4954728
Previous,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,Banks,34382.27477,13 - Climate change,-249.6016749
Previous,SYNMOSA BIOPHARMA CORPORATION,Pharmaceuticals,227.3095461,03 - Health,53367300.29
Previous,SYNMOSA BIOPHARMA CORPORATION,Pharmaceuticals,227.3095461,13 - Climate change,-1947.014437
Previous,"CATASYS, INC.",Health Care Services,1084,03 - Health,-38.51262251
Previous,"CATASYS, INC.",Health Care Services,1084,13 - Climate change,-942.4014885
Previous,Allahabad Bank,Banks,1605.422461,03 - Health,-409.8926323
Previous,Allahabad Bank,Banks,1605.422461,13 - Climate change,-362.8969712
Previous,"Jiangsu Kanion Pharmaceutical Co., Ltd.",Pharmaceuticals,865.609376,03 - Health,-154.7587834
Previous,"Jiangsu Kanion Pharmaceutical Co., Ltd.",Pharmaceuticals,865.609376,13 - Climate change,-2283.641903
Previous,Bank Aljazira,Banks,2985.971091,03 - Health,-43.74962896
Previous,Bank Aljazira,Banks,2985.971091,13 - Climate change,-468.0989266
Previous,ZENITAS HEALTHCARE LIMITED,Health Care Services,52.0492544,03 - Health,83860837.49
Previous,ZENITAS HEALTHCARE LIMITED,Health Care Services,52.0492544,13 - Climate change,-406.1582601
Previous,"Yabao Pharmaceutical Group Co., Ltd.",Pharmaceuticals,550.495176,03 - Health,442713.7169
Previous,"Yabao Pharmaceutical Group Co., Ltd.",Pharmaceuticals,550.495176,13 - Climate change,-2255.194873
Previous,"SUNWIN STEVIA INTERNATIONAL, INC.",Pharmaceuticals,19.04702638,03 - Health,-324.3203163
Previous,"SUNWIN STEVIA INTERNATIONAL, INC.",Pharmaceuticals,19.04702638,13 - Climate change,-4548.183669
Previous,First Investment Bank Ltd.,Banks,157.4318726,03 - Health,-191.5193481
Previous,First Investment Bank Ltd.,Banks,157.4318726,13 - Climate change,-593.7582301
Previous,NAVER Corporation,Technology,37296.71444,03 - Health,-18.34856099
Previous,NAVER Corporation,Technology,37296.71444,13 - Climate change,-528.9758533
Previous,"Daewoong Pharmaceutical Co., Ltd.",Pharmaceuticals,1535.595486,03 - Health,51546590.66
Previous,"Daewoong Pharmaceutical Co., Ltd.",Pharmaceuticals,1535.595486,13 - Climate change,-1274.879338
Previous,BULGARIAN-AMERICAN CREDIT BANK AD,Banks,88.56590215,03 - Health,-191.5193481
Previous,BULGARIAN-AMERICAN CREDIT BANK AD,Banks,88.56590215,13 - Climate change,-177.1036765
Previous,"Sumitomo Mitsui Financial Group, Inc.",Banks,33055.17047,03 - Health,-195.2634423
Previous,"Sumitomo Mitsui Financial Group, Inc.",Banks,33055.17047,13 - Climate change,-122.4504471
Previous,China Oilfield Services Ltd.,Oil & Gas Drilling,3388.253004,03 - Health,-948.243538
Previous,China Oilfield Services Ltd.,Oil & Gas Drilling,3388.253004,13 - Climate change,-13579.65719
Previous,FUJIO FOOD GROUP INC.,Restaurants,499.0624323,03 - Health,-69.58899083
Previous,FUJIO FOOD GROUP INC.,Restaurants,499.0624323,13 - Climate change,-2294.925679
Previous,"AMIYAKI TEI CO., LTD.",Restaurants,188.0460428,03 - Health,-172.4493177
Previous,"AMIYAKI TEI CO., LTD.",Restaurants,188.0460428,13 - Climate change,-1261.259295
Previous,"Orient Europharma Co., Ltd.",Pharmaceuticals,139.1913446,03 - Health,24832722.74
Previous,"Orient Europharma Co., Ltd.",Pharmaceuticals,139.1913446,13 - Climate change,-1634.76227
Previous,THE TRUST BANK LIMITED,Banks,11.929784,03 - Health,-191.5193481
Previous,THE TRUST BANK LIMITED,Banks,11.929784,13 - Climate change,-703.5526197
Previous,"LABORATORIO REIG JOFRE, S.A.",Pharmaceuticals,375.7569149,03 - Health,63755684.37
Previous,"LABORATORIO REIG JOFRE, S.A.",Pharmaceuticals,375.7569149,13 - Climate change,-1835.420473
Previous,Gulf Pharmaceutical Industries,Pharmaceuticals,418.2923667,03 - Health,79215494.21
Previous,Gulf Pharmaceutical Industries,Pharmaceuticals,418.2923667,13 - Climate change,-1720.836461
Previous,"Center Laboratories, Inc.",Pharmaceuticals,1058.681386,03 - Health,64707136.03
Previous,"Center Laboratories, Inc.",Pharmaceuticals,1058.681386,13 - Climate change,-1734.433496
Previous,Exchange Income Corp.,Airlines,1002.278038,03 - Health,-5705.031149
Previous,Exchange Income Corp.,Airlines,1002.278038,13 - Climate change,-97639.52744
Previous,First Financial Holding Co. Ltd.,Banks,9141.806392,03 - Health,-122.588161
Previous,First Financial Holding Co. Ltd.,Banks,9141.806392,13 - Climate change,-296.2505044
Previous,Granules India Ltd.,Pharmaceuticals,511.501449,03 - Health,79490140.99
Previous,Granules India Ltd.,Pharmaceuticals,511.501449,13 - Climate change,-2666.693177
Previous,Jordan Mortgage Refinance Company PSC,Banks,9.2383165,03 - Health,-191.5193481
Previous,Jordan Mortgage Refinance Company PSC,Banks,9.2383165,13 - Climate change,-177.1036765
Previous,Tien Liang BioTech Co. Ltd.,Pharmaceuticals,17.09683656,03 - Health,13915946.36
Previous,Tien Liang BioTech Co. Ltd.,Pharmaceuticals,17.09683656,13 - Climate change,-1651.435761
Previous,"Genovate Biotechnology Co., Ltd.",Pharmaceuticals,105.136578,03 - Health,73737322.85
Previous,"Genovate Biotechnology Co., Ltd.",Pharmaceuticals,105.136578,13 - Climate change,-2368.845356
Previous,"SBS Contents Hub Co., Ltd.",Technology,117.112676,03 - Health,-21.03889394
Previous,"SBS Contents Hub Co., Ltd.",Technology,117.112676,13 - Climate change,-296.0598709
Previous,"SANKO MARKETING FOODS CO., LTD.",Restaurants,51.11664143,03 - Health,-365.5681145
Previous,"SANKO MARKETING FOODS CO., LTD.",Restaurants,51.11664143,13 - Climate change,-1801.284675
Previous,NATIONAL AUSTRALIA BANK LIMITED,Banks,40982.58167,03 - Health,-47.14257616
Previous,NATIONAL AUSTRALIA BANK LIMITED,Banks,40982.58167,13 - Climate change,-179.9485098
Previous,"COGNITIV, INC.",Technology,24.9982,03 - Health,-13.19511334
Previous,"COGNITIV, INC.",Technology,24.9982,13 - Climate change,-374.5562273
Previous,JW SHINYAK Corp.,Pharmaceuticals,226.9582872,03 - Health,77600810.78
Previous,JW SHINYAK Corp.,Pharmaceuticals,226.9582872,13 - Climate change,-1543.205232
Previous,"Hiramatsu, Inc.",Restaurants,63.16688516,03 - Health,-66.32703203
Previous,"Hiramatsu, Inc.",Restaurants,63.16688516,13 - Climate change,-2407.741566
Previous,"Mizuho Financial Group, Inc.",Banks,28843.25345,03 - Health,-495.1271254
Previous,"Mizuho Financial Group, Inc.",Banks,28843.25345,13 - Climate change,-215.3080033
Previous,"DAE HWA PHARM Co., Ltd.",Pharmaceuticals,233.3883079,03 - Health,24446421.75
Previous,"DAE HWA PHARM Co., Ltd.",Pharmaceuticals,233.3883079,13 - Climate change,-1714.537918
Previous,Abano Healthcare Group Ltd.,Health Care Services,40.2503299,03 - Health,83860837.49
Previous,Abano Healthcare Group Ltd.,Health Care Services,40.2503299,13 - Climate change,-406.1582601
Previous,"Zhejiang Huahai Pharmaceutical Co., Ltd.",Pharmaceuticals,7060.323868,03 - Health,77818192.46
Previous,"Zhejiang Huahai Pharmaceutical Co., Ltd.",Pharmaceuticals,7060.323868,13 - Climate change,-6843.734145
Previous,YANGAROO Inc.,Technology,6.995117047,03 - Health,-13.19511334
Previous,YANGAROO Inc.,Technology,6.995117047,13 - Climate change,-374.5562273
Previous,Konekt Ltd.,Health Care Services,12.64171221,03 - Health,-38.51262251
Previous,Konekt Ltd.,Health Care Services,12.64171221,13 - Climate change,-447.8151729
Previous,NEW WISDOM HOLDING COMPANY LIMITED,Restaurants,24.06092652,03 - Health,-365.5681145
Previous,NEW WISDOM HOLDING COMPANY LIMITED,Restaurants,24.06092652,13 - Climate change,-1801.284675
Previous,"Jiangsu Lianhuan Pharmaceutical Co., Ltd.",Pharmaceuticals,422.504258,03 - Health,76603621.92
Previous,"Jiangsu Lianhuan Pharmaceutical Co., Ltd.",Pharmaceuticals,422.504258,13 - Climate change,-1914.727798
Previous,MITCHELLS & BUTLERS PLC,Restaurants,764.2707957,03 - Health,-624.3150975
Previous,MITCHELLS & BUTLERS PLC,Restaurants,764.2707957,13 - Climate change,-2809.698071
Previous,WESTPAC BANKING CORPORATION,Banks,42699.82556,03 - Health,-128.2947078
Previous,WESTPAC BANKING CORPORATION,Banks,42699.82556,13 - Climate change,-190.3879218
Previous,DNB ASA,Banks,29640.72226,03 - Health,-160.0187916
Previous,DNB ASA,Banks,29640.72226,13 - Climate change,-3.199292071
Previous,Nedbank Group Limited,Banks,4480.591576,03 - Health,-48.14043655
Previous,Nedbank Group Limited,Banks,4480.591576,13 - Climate change,-682.5081891
Previous,MEDIOBANCA BANCA DI CREDITO FINANZIARIO SOCIETA PER AZIONI,Banks,6172.944062,03 - Health,-22.12111714
Previous,MEDIOBANCA BANCA DI CREDITO FINANZIARIO SOCIETA PER AZIONI,Banks,6172.944062,13 - Climate change,-62.37410525
Previous,INTESA SANPAOLO SPA,Banks,41623.91561,03 - Health,-284.7340654
Previous,INTESA SANPAOLO SPA,Banks,41623.91561,13 - Climate change,-79.46077032
Previous,"UNICREDIT, SOCIETA PER AZIONI",Banks,19206.19404,03 - Health,-33.47732064
Previous,"UNICREDIT, SOCIETA PER AZIONI",Banks,19206.19404,13 - Climate change,-159.0010178
Previous,Credito Emiliano SpA,Banks,1637.552398,03 - Health,-4.622405485
Previous,Credito Emiliano SpA,Banks,1637.552398,13 - Climate change,-75.73896376
Previous,PIERREL S.P.A.,Pharmaceuticals,45.85925714,03 - Health,19896309.32
Previous,PIERREL S.P.A.,Pharmaceuticals,45.85925714,13 - Climate change,-1277.900956
Previous,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.,Pharmaceuticals,10496.74825,03 - Health,32977604.55
Previous,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.,Pharmaceuticals,10496.74825,13 - Climate change,-1111.776713
Previous,AMERICAN AIRLINES GROUP INC.,Airlines,9800.73,03 - Health,-1493.353383
Previous,AMERICAN AIRLINES GROUP INC.,Airlines,9800.73,13 - Climate change,-37103.01127
Previous,ELI LILLY AND COMPANY,Pharmaceuticals,161511,03 - Health,54477528.32
Previous,ELI LILLY AND COMPANY,Pharmaceuticals,161511,13 - Climate change,-1375.753489
Previous,PFIZER INC.,Pharmaceuticals,204921,03 - Health,69692243.31
Previous,PFIZER INC.,Pharmaceuticals,204921,13 - Climate change,-1084.493971
Previous,"UNITED AIRLINES HOLDINGS, INC.",Airlines,13487.3,03 - Health,-93.81442784
Previous,"UNITED AIRLINES HOLDINGS, INC.",Airlines,13487.3,13 - Climate change,-32789.97533
Previous,Attijariwafa Bank,Banks,8705.584675,03 - Health,-196.8752471
Previous,Attijariwafa Bank,Banks,8705.584675,13 - Climate change,-369.6927744
Previous,DBS GROUP HOLDINGS LTD,Banks,47486.38159,03 - Health,-108.0627237
Previous,DBS GROUP HOLDINGS LTD,Banks,47486.38159,13 - Climate change,-114.9612376
Previous,Singapore Airlines Ltd.,Airlines,5059.109763,03 - Health,-14142.80619
Previous,Singapore Airlines Ltd.,Airlines,5059.109763,13 - Climate change,-55757.34051
Previous,UNITED OVERSEAS BANK LIMITED,Banks,28103.52935,03 - Health,-125.2577837
Previous,UNITED OVERSEAS BANK LIMITED,Banks,28103.52935,13 - Climate change,-228.517493
Previous,Skandinaviska Enskilda Banken AB,Banks,19515.61464,03 - Health,-72.78804353
Previous,Skandinaviska Enskilda Banken AB,Banks,19515.61464,13 - Climate change,-9.321652109
Previous,Svenska Handelsbanken AB,Banks,17471.3923,03 - Health,-258.2696865
Previous,Svenska Handelsbanken AB,Banks,17471.3923,13 - Climate change,-51.18493806
Previous,Alandsbanken Abp,Banks,365.6467375,03 - Health,-191.5193481
Previous,Alandsbanken Abp,Banks,365.6467375,13 - Climate change,-284.7271061
Previous,Kasikornbank Public Company Limited,Banks,8938.246043,03 - Health,-430.0267883
Previous,Kasikornbank Public Company Limited,Banks,8938.246043,13 - Climate change,-452.2147807
Previous,"PAL Holdings, Inc.",Airlines,1501.667581,03 - Health,-9697.894044
Previous,"PAL Holdings, Inc.",Airlines,1501.667581,13 - Climate change,-55598.35448
Previous,"Bank of Ayudhya Public Co., Ltd.",Banks,7674.097206,03 - Health,-176.5636131
Previous,"Bank of Ayudhya Public Co., Ltd.",Banks,7674.097206,13 - Climate change,-123.6891317
Previous,The Bank of East Asia Ltd.,Banks,6199.52787,03 - Health,-62.52934913
Previous,The Bank of East Asia Ltd.,Banks,6199.52787,13 - Climate change,-308.7381685
Previous,CIMB Group Holdings Bhd.,Banks,10430.86284,03 - Health,-104.4844208
Previous,CIMB Group Holdings Bhd.,Banks,10430.86284,13 - Climate change,-457.477577
Previous,Cathay Pacific Airways Limited,Airlines,5923.494198,03 - Health,-3634.146763
Previous,Cathay Pacific Airways Limited,Airlines,5923.494198,13 - Climate change,-55246.01958
Previous,Dah Sing Financial Holdings Ltd.,Banks,896.1622848,03 - Health,-53.88184215
Previous,Dah Sing Financial Holdings Ltd.,Banks,896.1622848,13 - Climate change,-178.6317657
Previous,Hang Seng Bank Ltd.,Banks,32805.37242,03 - Health,-91.19723433
Previous,Hang Seng Bank Ltd.,Banks,32805.37242,13 - Climate change,-82.16863478
Previous,Hong Leong Financial Group Bhd.,Banks,3631.03431,03 - Health,-332.9870191
Previous,Hong Leong Financial Group Bhd.,Banks,3631.03431,13 - Climate change,-281.1953663
Previous,Hop Hing Group Holdings Ltd.,Restaurants,61.41479688,03 - Health,-365.5681145
Previous,Hop Hing Group Holdings Ltd.,Restaurants,61.41479688,13 - Climate change,-3616.773545
Previous,Malayan Banking Bhd.,Banks,23249.37129,03 - Health,-353.8965949
Previous,Malayan Banking Bhd.,Banks,23249.37129,13 - Climate change,-145.6641288
Previous,OVERSEA-CHINESE BANKING CORPORATION LIMITED,Banks,33472.65706,03 - Health,-28.69648973
Previous,OVERSEA-CHINESE BANKING CORPORATION LIMITED,Banks,33472.65706,13 - Climate change,-120.3136772
Previous,Public Bank Bhd.,Banks,19550.61934,03 - Health,-91.51095672
Previous,Public Bank Bhd.,Banks,19550.61934,13 - Climate change,-264.6990796
Previous,"TMB Bank Public Co., Ltd.",Banks,3476.092146,03 - Health,-95.50874051
Previous,"TMB Bank Public Co., Ltd.",Banks,3476.092146,13 - Climate change,-743.0665232
Previous,AIR CANADA,Airlines,5832.767875,03 - Health,-11052.54187
Previous,AIR CANADA,Airlines,5832.767875,13 - Climate change,-36727.96184
Previous,"Akorn, Inc.",Pharmaceuticals,189.219,03 - Health,77692741.33
Previous,"Akorn, Inc.",Pharmaceuticals,189.219,13 - Climate change,-1671.551919
Previous,"Alaska Air Group, Inc.",Airlines,6459.31,03 - Health,-470.0926954
Previous,"Alaska Air Group, Inc.",Airlines,6459.31,13 - Climate change,-38599.34985
Previous,Morison Plc,Pharmaceuticals,33.30878615,03 - Health,-324.3203163
Previous,Morison Plc,Pharmaceuticals,33.30878615,13 - Climate change,-4191.108683
Previous,"Tivity Health, Inc.",Health Care Services,959.591,03 - Health,-125.6457609
Previous,"Tivity Health, Inc.",Health Care Services,959.591,13 - Climate change,-352.9693589
Previous,AMERICAN SHARED HOSPITAL SERVICES,Health Care Services,12.856,03 - Health,-38.51262251
Previous,AMERICAN SHARED HOSPITAL SERVICES,Health Care Services,12.856,13 - Climate change,-406.1582601
Previous,APPLE INC.,Technology,1906150,03 - Health,-135.3755074
Previous,APPLE INC.,Technology,1906150,13 - Climate change,-7.972169652
Previous,ARK RESTAURANTS CORP.,Restaurants,40.2905,03 - Health,-365.5681145
Previous,ARK RESTAURANTS CORP.,Restaurants,40.2905,13 - Climate change,-2993.174302
Previous,Bank Leumi Le-Israel Ltd.,Banks,7950.187263,03 - Health,-96.63571065
Previous,Bank Leumi Le-Israel Ltd.,Banks,7950.187263,13 - Climate change,-245.1959331
Previous,BANK OF MONTREAL,Banks,39513.36321,03 - Health,-13.97907977
Previous,BANK OF MONTREAL,Banks,39513.36321,13 - Climate change,-63.93675557
Previous,THE BANK OF NOVA SCOTIA,Banks,51710.91165,03 - Health,-20.24846206
Previous,THE BANK OF NOVA SCOTIA,Banks,51710.91165,13 - Climate change,-135.6495981
Previous,"BOB EVANS FARMS, INC.",Restaurants,1321.18,03 - Health,-365.5681145
Previous,"BOB EVANS FARMS, INC.",Restaurants,1321.18,13 - Climate change,-1801.284675
Previous,"Brinker International, Inc.",Restaurants,1058.85,03 - Health,-370.0786401
Previous,"Brinker International, Inc.",Restaurants,1058.85,13 - Climate change,-3206.639924
Previous,BRISTOL-MYERS SQUIBB COMPANY,Pharmaceuticals,139195,03 - Health,134955034.1
Previous,BRISTOL-MYERS SQUIBB COMPANY,Pharmaceuticals,139195,13 - Climate change,-471.0012208
Previous,"RadNet, Inc.",Health Care Services,1010.61,03 - Health,83016034.63
Previous,"RadNet, Inc.",Health Care Services,1010.61,13 - Climate change,-1052.183956
Previous,G-Vision International (Holdings) Ltd.,Restaurants,6.244754886,03 - Health,-365.5681145
Previous,G-Vision International (Holdings) Ltd.,Restaurants,6.244754886,13 - Climate change,-2569.940546
Previous,CIGNA HOLDING COMPANY,Health Care Services,,03 - Health,-38.51262251
Previous,CIGNA HOLDING COMPANY,Health Care Services,,13 - Climate change,-406.1582601
Previous,CANADIAN IMPERIAL BANK OF COMMERCE,Banks,34263.95233,03 - Health,-21.10955539
Previous,CANADIAN IMPERIAL BANK OF COMMERCE,Banks,34263.95233,13 - Climate change,-112.991244
Previous,Chemed Corp.,Health Care Services,8472.27,03 - Health,-38.51262251
Previous,Chemed Corp.,Health Care Services,8472.27,13 - Climate change,-1540.010076
Previous,JPMORGAN CHASE & CO.,Banks,387492,03 - Health,-753.0682787
Previous,JPMORGAN CHASE & CO.,Banks,387492,13 - Climate change,-185.0269725
Previous,"BESPOKE EXTRACTS, INC.",Technology,2.91583,03 - Health,-13.19511334
Previous,"BESPOKE EXTRACTS, INC.",Technology,2.91583,13 - Climate change,-374.5562273
Previous,"Juniper Pharmaceuticals, Inc.",Pharmaceuticals,52.594,03 - Health,146461.6113
Previous,"Juniper Pharmaceuticals, Inc.",Pharmaceuticals,52.594,13 - Climate change,-1298.330355
Previous,OBH INC.,Restaurants,,03 - Health,-365.5681145
Previous,OBH INC.,Restaurants,,13 - Climate change,-1801.284675
Previous,"Cracker Barrel Old Country Store, Inc.",Restaurants,2617.85,03 - Health,-398.1617398
Previous,"Cracker Barrel Old Country Store, Inc.",Restaurants,2617.85,13 - Climate change,-2617.746056
Previous,THE WENDY'S COMPANY,Restaurants,4915.95,03 - Health,-267.0187656
Previous,THE WENDY'S COMPANY,Restaurants,4915.95,13 - Climate change,-2208.68861
Previous,"DELTA AIR LINES, INC.",Airlines,25661.3,03 - Health,-757.4455009
Previous,"DELTA AIR LINES, INC.",Airlines,25661.3,13 - Climate change,-33539.49364
Previous,VALARIS PLC,Oil & Gas Drilling,10.0149,03 - Health,-679.4143611
Previous,VALARIS PLC,Oil & Gas Drilling,10.0149,13 - Climate change,-19670.4549
Previous,"ENZO BIOCHEM, INC.",Health Care Services,113.99,03 - Health,55491759.21
Previous,"ENZO BIOCHEM, INC.",Health Care Services,113.99,13 - Climate change,-1115.145724
Previous,"FLANIGAN'S ENTERPRISES, INC.",Restaurants,31.4204,03 - Health,-365.5681145
Previous,"FLANIGAN'S ENTERPRISES, INC.",Restaurants,31.4204,13 - Climate change,-3452.024085
Previous,CORVEL CORPORATION,Health Care Services,979.488,03 - Health,-191.7716361
Previous,CORVEL CORPORATION,Health Care Services,979.488,13 - Climate change,-659.0891748
Previous,China Airlines Ltd.,Airlines,2178.266116,03 - Health,-2246.123981
Previous,China Airlines Ltd.,Airlines,2178.266116,13 - Climate change,-51543.13168
Previous,YAPI VE KREDI BANKASI ANONIM SIRKETI,Banks,4371.853859,03 - Health,-117.5492779
Previous,YAPI VE KREDI BANKASI ANONIM SIRKETI,Banks,4371.853859,13 - Climate change,-315.5954534
Previous,"YUNGJIN PHARM. CO., LTD",Pharmaceuticals,1271.528819,03 - Health,26309541.06
Previous,"YUNGJIN PHARM. CO., LTD",Pharmaceuticals,1271.528819,13 - Climate change,-1752.210809
Previous,"YOSHINOYA HOLDINGS CO.,LTD.",Restaurants,1275.270533,03 - Health,-242.2539487
Previous,"YOSHINOYA HOLDINGS CO.,LTD.",Restaurants,1275.270533,13 - Climate change,-1227.841134
Previous,YUHAN CORPORATION,Pharmaceuticals,4245.897652,03 - Health,59662957.14
Previous,YUHAN CORPORATION,Pharmaceuticals,4245.897652,13 - Climate change,-453.5968061
Previous,"Yuyu Pharma, Inc.",Pharmaceuticals,94.13201019,03 - Health,39425516.23
Previous,"Yuyu Pharma, Inc.",Pharmaceuticals,94.13201019,13 - Climate change,-2158.039797
Previous,GOOD TIMES RESTAURANTS INC.,Restaurants,17.9103,03 - Health,-365.5681145
Previous,GOOD TIMES RESTAURANTS INC.,Restaurants,17.9103,13 - Climate change,-4432.440438
Previous,"ACURA PHARMACEUTICALS, INC.",Pharmaceuticals,4.5465,03 - Health,9748165.881
Previous,"ACURA PHARMACEUTICALS, INC.",Pharmaceuticals,4.5465,13 - Climate change,-6973.708696
Previous,"HELMERICH & PAYNE, INC.",Oil & Gas Drilling,1574.7,03 - Health,-939.1657336
Previous,"HELMERICH & PAYNE, INC.",Oil & Gas Drilling,1574.7,13 - Climate change,-2816.827114
Previous,"Hooper Holmes, Inc.",Health Care Services,11.2481,03 - Health,-38.51262251
Previous,"Hooper Holmes, Inc.",Health Care Services,11.2481,13 - Climate change,-406.1582601
Previous,"TELIGENT, INC.",Pharmaceuticals,16.3157,03 - Health,76897710.63
Previous,"TELIGENT, INC.",Pharmaceuticals,16.3157,13 - Climate change,-1840.711769
Previous,"DINE BRANDS GLOBAL, INC.",Restaurants,954.226,03 - Health,-199.4654817
Previous,"DINE BRANDS GLOBAL, INC.",Restaurants,954.226,13 - Climate change,-1828.854952
Previous,JOHNSON & JOHNSON,Pharmaceuticals,414305,03 - Health,44747781.6
Previous,JOHNSON & JOHNSON,Pharmaceuticals,414305,13 - Climate change,-466.1755873
Previous,"LANDMARK/COMMUNITY BANCORP, INC.",Banks,24.9483,03 - Health,-191.5193481
Previous,"LANDMARK/COMMUNITY BANCORP, INC.",Banks,24.9483,13 - Climate change,-177.1036765
Previous,AUXLY CANNABIS GROUP INC.,Pharmaceuticals,133.8907857,03 - Health,-324.3203163
Previous,AUXLY CANNABIS GROUP INC.,Pharmaceuticals,133.8907857,13 - Climate change,-9246.79765
Previous,"LUBY'S, INC.",Restaurants,33.688,03 - Health,-101.55844
Previous,"LUBY'S, INC.",Restaurants,33.688,13 - Climate change,-3260.946046
Previous,MCDONALD'S CORPORATION,Restaurants,159948,03 - Health,-791.8883742
Previous,MCDONALD'S CORPORATION,Restaurants,159948,13 - Climate change,-1165.520937
Previous,CVS HEALTH CORPORATION,Health Care Services,89473,03 - Health,-38.51262251
Previous,CVS HEALTH CORPORATION,Health Care Services,89473,13 - Climate change,-190.7789091
Previous,"MESA AIR GROUP, INC.",Airlines,104.804,03 - Health,-7420.970746
Previous,"MESA AIR GROUP, INC.",Airlines,104.804,13 - Climate change,-56572.41938
Previous,MICROSOFT CORPORATION,Technology,1540770,03 - Health,-0.980215467
Previous,MICROSOFT CORPORATION,Technology,1540770,13 - Climate change,-127.0120556
Previous,"Ruby Tuesday, Inc.",Restaurants,139.737,03 - Health,-365.5681145
Previous,"Ruby Tuesday, Inc.",Restaurants,139.737,13 - Climate change,-1801.284675
Previous,BANK OF AMERICA CORPORATION,Banks,262206,03 - Health,-1.483137323
Previous,BANK OF AMERICA CORPORATION,Banks,262206,13 - Climate change,-28.86412098
Previous,NABORS INDUSTRIES LTD.,Oil & Gas Drilling,424.671,03 - Health,-1003.207624
Previous,NABORS INDUSTRIES LTD.,Oil & Gas Drilling,424.671,13 - Climate change,-3144.205588
Previous,NATIONAL BANK OF CANADA,Banks,16567.52048,03 - Health,-276.739591
Previous,NATIONAL BANK OF CANADA,Banks,16567.52048,13 - Climate change,-23.31615935
Previous,LABORATORY CORPORATION OF AMERICA HOLDINGS,Health Care Services,19846.1,03 - Health,56922032.65
Previous,LABORATORY CORPORATION OF AMERICA HOLDINGS,Health Care Services,19846.1,13 - Climate change,-1149.102105
Previous,"NOBLE ROMAN'S, INC.",Restaurants,8.63073,03 - Health,-365.5681145
Previous,"NOBLE ROMAN'S, INC.",Restaurants,8.63073,13 - Climate change,-3756.031625
Previous,Ensign Energy Services Inc.,Oil & Gas Drilling,113.5689929,03 - Health,-1374.071581
Previous,Ensign Energy Services Inc.,Oil & Gas Drilling,113.5689929,13 - Climate change,-3006.812422
Previous,Cardiome Pharma Corp.,Pharmaceuticals,,03 - Health,-324.3203163
Previous,Cardiome Pharma Corp.,Pharmaceuticals,,13 - Climate change,-1298.330355
Previous,WELLS FARGO & COMPANY,Banks,125066,03 - Health,-61.06952
Previous,WELLS FARGO & COMPANY,Banks,125066,13 - Climate change,-37.7204045
Previous,BRISTOW HOLDINGS U.S. INC.,Airlines,39.87,03 - Health,-6329.111752
Previous,BRISTOW HOLDINGS U.S. INC.,Airlines,39.87,13 - Climate change,-43365.44806
Previous,Indiva Limited,Pharmaceuticals,23.23364226,03 - Health,-324.3203163
Previous,Indiva Limited,Pharmaceuticals,23.23364226,13 - Climate change,-12704.25018
Previous,MAPLE LEAF GREEN WORLD INC.,Pharmaceuticals,98.30142866,03 - Health,-324.3203163
Previous,MAPLE LEAF GREEN WORLD INC.,Pharmaceuticals,98.30142866,13 - Climate change,-1298.330355
Previous,Global Daily Fantasy Sports Inc.,Technology,69.46703183,03 - Health,-13.19511334
Previous,Global Daily Fantasy Sports Inc.,Technology,69.46703183,13 - Climate change,-374.5562273
Previous,PARKER DRILLING COMPANY,Oil & Gas Drilling,338.507,03 - Health,-576.1742502
Previous,PARKER DRILLING COMPANY,Oil & Gas Drilling,338.507,13 - Climate change,-49719.49906
Previous,POLYDEX PHARMACEUTICALS LIMITED,Pharmaceuticals,3.63843,03 - Health,-324.3203163
Previous,POLYDEX PHARMACEUTICALS LIMITED,Pharmaceuticals,3.63843,13 - Climate change,-12000.06511
Previous,Precision Drilling Corporation,Oil & Gas Drilling,217.2446844,03 - Health,-923.8617236
Previous,Precision Drilling Corporation,Oil & Gas Drilling,217.2446844,13 - Climate change,-2940.349662
Previous,CITIGROUP INC.,Banks,128382,03 - Health,-10.26530562
Previous,CITIGROUP INC.,Banks,128382,13 - Climate change,-151.6934259
Previous,PSYCHEMEDICS CORPORATION,Health Care Services,28.1833,03 - Health,84584175.16
Previous,PSYCHEMEDICS CORPORATION,Health Care Services,28.1833,13 - Climate change,-683.9068246
Previous,"QVC, INC.",Technology,,03 - Health,-13.19511334
Previous,"QVC, INC.",Technology,,13 - Climate change,-801.9751893
Previous,Halo Collective Inc.,Pharmaceuticals,27.44546742,03 - Health,-324.3203163
Previous,Halo Collective Inc.,Pharmaceuticals,27.44546742,13 - Climate change,-9102.14514
Previous,"MERCK & CO., INC.",Pharmaceuticals,206972,03 - Health,110591084.1
Previous,"MERCK & CO., INC.",Pharmaceuticals,206972,13 - Climate change,-594.6170523
Previous,"ALMOST FAMILY, INC.",Health Care Services,774.457,03 - Health,-38.51262251
Previous,"ALMOST FAMILY, INC.",Health Care Services,774.457,13 - Climate change,-406.1582601
Previous,ENDEXX CORPORATION,Pharmaceuticals,23.181,03 - Health,-324.3203163
Previous,ENDEXX CORPORATION,Pharmaceuticals,23.181,13 - Climate change,-12704.25018
